"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IGF2",18.6576585215015,0.354107230979021,0.0710800257587053,4.98181067324181,6.299205074791e-07,7.38890844146231e-07
"RPL13A",672.630477755977,-0.0221374860771606,0.0161977882113726,-1.36669808175524,0.171719959380502,0.177924095222612
"RPL3",903.680080970684,-0.0702528974239822,0.0173258750446777,-4.05479649615521,5.01779678783977e-05,5.68574865111413e-05
"RPLP0",332.057486662583,0.597707245920565,0.0205799450726447,29.0431895620096,1.87583676212974e-185,5.11672741093263e-185
"COL1A2",36.1802464446552,1.40019713087443,0.0567026354172867,24.6936869965582,1.25024742523276e-134,2.89525682444155e-134
"FTH1",416.072304312781,0.269441436238273,0.0387148001421344,6.95964941699473,3.41120553416383e-12,4.28543408814552e-12
"RPS3A",268.047668502597,1.69104384266243,0.0194896758719978,86.7661347355743,0,0
"FTL",1198.14403175758,-1.69560057025967,0.0283404370174231,-59.8297256043456,0,0
"CD74",131.177503150577,-0.86176569996351,0.0468811289049352,-18.3819314955274,1.83323425300864e-75,3.39105580016075e-75
"RPL4",772.742992394717,0.00751044553383474,0.0179399182604412,0.418644356390174,0.675476067395475,0.682299057975227
"RPL10",437.838224898216,0.606968641610478,0.019051406630533,31.8595184797384,9.71728768804452e-223,2.92689388194112e-222
"HNRNPA1",485.716412274781,1.29637966460679,0.016014259618286,80.9515828709627,0,0
"GNAS",1291.55713960392,-0.519272048862263,0.0216361349761004,-24.0002222871996,2.76596295470699e-127,6.23942212223036e-127
